Date,Close
13/12/2018 16:00:00,276.02
14/12/2018 16:00:00,266.84
17/12/2018 16:00:00,262.8
18/12/2018 16:00:00,270.94
19/12/2018 16:00:00,266.77
20/12/2018 16:00:00,260.58
21/12/2018 16:00:00,246.39
24/12/2018 13:00:00,233.88
26/12/2018 16:00:00,253.67
27/12/2018 16:00:00,255.57
28/12/2018 16:00:00,256.08
31/12/2018 16:00:00,267.66
02/01/2019 16:00:00,267.66
03/01/2019 16:00:00,271.2
04/01/2019 16:00:00,297.57
07/01/2019 16:00:00,315.34
08/01/2019 16:00:00,320.27
09/01/2019 16:00:00,319.96
10/01/2019 16:00:00,324.66
11/01/2019 16:00:00,337.59
14/01/2019 16:00:00,332.94
15/01/2019 16:00:00,354.64
16/01/2019 16:00:00,351.39
17/01/2019 16:00:00,353.19
18/01/2019 16:00:00,339.1
22/01/2019 16:00:00,325.16
23/01/2019 16:00:00,321.99
24/01/2019 16:00:00,326.67
25/01/2019 16:00:00,338.05
28/01/2019 16:00:00,335.66
29/01/2019 16:00:00,328.9
30/01/2019 16:00:00,340.66
31/01/2019 16:00:00,339.5
01/02/2019 16:00:00,339.85
04/02/2019 16:00:00,351.34
05/02/2019 16:00:00,355.81
06/02/2019 16:00:00,352.19
07/02/2019 16:00:00,344.71
08/02/2019 16:00:00,347.57
11/02/2019 16:00:00,345.73
12/02/2019 16:00:00,359.97
13/02/2019 16:00:00,351.77
14/02/2019 16:00:00,359.07
15/02/2019 16:00:00,356.87
19/02/2019 16:00:00,361.92
20/02/2019 16:00:00,359.91
21/02/2019 16:00:00,356.97
22/02/2019 16:00:00,363.02
25/02/2019 16:00:00,363.91
26/02/2019 16:00:00,364.97
27/02/2019 16:00:00,362.87
28/02/2019 16:00:00,358.1
01/03/2019 16:00:00,357.32
04/03/2019 16:00:00,351.04
05/03/2019 16:00:00,354.3
06/03/2019 16:00:00,359.61
07/03/2019 16:00:00,352.6
08/03/2019 16:00:00,349.6
11/03/2019 16:00:00,358.86
12/03/2019 16:00:00,356.27
13/03/2019 16:00:00,361.21
14/03/2019 16:00:00,358.82
15/03/2019 16:00:00,361.46
18/03/2019 16:00:00,363.44
19/03/2019 16:00:00,358.78
20/03/2019 16:00:00,375.22
21/03/2019 16:00:00,377.87
22/03/2019 16:00:00,361.01
25/03/2019 16:00:00,366.23
26/03/2019 16:00:00,359.97
27/03/2019 16:00:00,353.37
28/03/2019 16:00:00,354.61
29/03/2019 16:00:00,356.56
01/04/2019 16:00:00,366.96
02/04/2019 16:00:00,367.72
03/04/2019 16:00:00,369.75
04/04/2019 16:00:00,367.88
05/04/2019 16:00:00,365.49
08/04/2019 16:00:00,361.41
09/04/2019 16:00:00,364.71
10/04/2019 16:00:00,363.92
11/04/2019 16:00:00,367.65
12/04/2019 16:00:00,351.14
15/04/2019 16:00:00,348.87
16/04/2019 16:00:00,359.46
17/04/2019 16:00:00,354.74
18/04/2019 16:00:00,360.35
22/04/2019 16:00:00,377.34
23/04/2019 16:00:00,381.89
24/04/2019 16:00:00,374.23
25/04/2019 16:00:00,368.33
26/04/2019 16:00:00,374.85
29/04/2019 16:00:00,371.83
30/04/2019 16:00:00,370.54
01/05/2019 16:00:00,378.81
02/05/2019 16:00:00,379.06
03/05/2019 16:00:00,385.03
06/05/2019 16:00:00,378.67
07/05/2019 16:00:00,370.46
08/05/2019 16:00:00,364.37
09/05/2019 16:00:00,362.75
10/05/2019 16:00:00,361.04
13/05/2019 16:00:00,345.26
14/05/2019 16:00:00,345.61
15/05/2019 16:00:00,354.99
16/05/2019 16:00:00,359.31
17/05/2019 16:00:00,354.45
20/05/2019 16:00:00,348.11
21/05/2019 16:00:00,354.27
22/05/2019 16:00:00,359.73
23/05/2019 16:00:00,352.21
24/05/2019 16:00:00,354.39
28/05/2019 16:00:00,354.78
29/05/2019 16:00:00,349.19
30/05/2019 16:00:00,351.85
31/05/2019 16:00:00,343.28
03/06/2019 16:00:00,336.63
04/06/2019 16:00:00,353.4
05/06/2019 16:00:00,355.73
06/06/2019 16:00:00,357.13
07/06/2019 16:00:00,360.87
10/06/2019 16:00:00,352.01
11/06/2019 16:00:00,351.27
12/06/2019 16:00:00,345.56
13/06/2019 16:00:00,343.43
14/06/2019 16:00:00,339.73
17/06/2019 16:00:00,350.62
18/06/2019 16:00:00,357.12
19/06/2019 16:00:00,363.52
20/06/2019 16:00:00,365.21
21/06/2019 16:00:00,369.21
24/06/2019 16:00:00,371.04
25/06/2019 16:00:00,360.3
26/06/2019 16:00:00,362.2
27/06/2019 16:00:00,370.02
28/06/2019 16:00:00,367.32
01/07/2019 16:00:00,374.6
02/07/2019 16:00:00,375.43
03/07/2019 13:00:00,381.72
05/07/2019 16:00:00,380.55
08/07/2019 16:00:00,376.16
09/07/2019 16:00:00,379.93
10/07/2019 16:00:00,381
11/07/2019 16:00:00,379.5
12/07/2019 16:00:00,373.25
15/07/2019 16:00:00,366.6
16/07/2019 16:00:00,365.99
17/07/2019 16:00:00,362.44
18/07/2019 16:00:00,325.21
19/07/2019 16:00:00,315.1
22/07/2019 16:00:00,310.62
23/07/2019 16:00:00,307.3
24/07/2019 16:00:00,317.94
25/07/2019 16:00:00,326.46
26/07/2019 16:00:00,335.78
29/07/2019 16:00:00,332.7
30/07/2019 16:00:00,325.93
31/07/2019 16:00:00,322.99
01/08/2019 16:00:00,319.5
02/08/2019 16:00:00,318.83
05/08/2019 16:00:00,307.63
06/08/2019 16:00:00,310.1
07/08/2019 16:00:00,304.29
08/08/2019 16:00:00,315.9
09/08/2019 16:00:00,308.93
12/08/2019 16:00:00,310.83
13/08/2019 16:00:00,312.28
14/08/2019 16:00:00,299.11
15/08/2019 16:00:00,295.76
16/08/2019 16:00:00,302.8
19/08/2019 16:00:00,309.38
20/08/2019 16:00:00,298.99
21/08/2019 16:00:00,297.81
22/08/2019 16:00:00,296.93
23/08/2019 16:00:00,291.44
26/08/2019 16:00:00,294.98
27/08/2019 16:00:00,291.03
28/08/2019 16:00:00,291.77
29/08/2019 16:00:00,296.78
30/08/2019 16:00:00,293.75
03/09/2019 16:00:00,289.29
04/09/2019 16:00:00,291.52
05/09/2019 16:00:00,293.25
06/09/2019 16:00:00,290.17
09/09/2019 16:00:00,294.34
10/09/2019 16:00:00,287.99
11/09/2019 16:00:00,288.27
12/09/2019 16:00:00,288.86
13/09/2019 16:00:00,294.15
16/09/2019 16:00:00,294.29
17/09/2019 16:00:00,298.6
18/09/2019 16:00:00,291.56
19/09/2019 16:00:00,286.6
20/09/2019 16:00:00,270.75
23/09/2019 16:00:00,265.92
24/09/2019 16:00:00,254.59
25/09/2019 16:00:00,264.75
26/09/2019 16:00:00,263.31
27/09/2019 16:00:00,263.08
30/09/2019 16:00:00,267.62
01/10/2019 16:00:00,269.58
02/10/2019 16:00:00,268.03
03/10/2019 16:00:00,268.15
04/10/2019 16:00:00,272.79
07/10/2019 16:00:00,274.46
08/10/2019 16:00:00,270.72
09/10/2019 16:00:00,267.53
10/10/2019 16:00:00,280.48
11/10/2019 16:00:00,282.93
14/10/2019 16:00:00,285.53
15/10/2019 16:00:00,284.25
16/10/2019 16:00:00,286.28
17/10/2019 16:00:00,293.35
18/10/2019 16:00:00,275.3
21/10/2019 16:00:00,278.05
22/10/2019 16:00:00,266.69
23/10/2019 16:00:00,271.27
24/10/2019 16:00:00,271.5
25/10/2019 16:00:00,276.82
28/10/2019 16:00:00,281.86
29/10/2019 16:00:00,281.21
30/10/2019 16:00:00,291.45
31/10/2019 16:00:00,287.41
01/11/2019 16:00:00,286.81
04/11/2019 16:00:00,292.86
05/11/2019 16:00:00,288.03
06/11/2019 16:00:00,288.59
07/11/2019 16:00:00,289.57
08/11/2019 16:00:00,291.57
11/11/2019 16:00:00,294.18
12/11/2019 16:00:00,292.01
13/11/2019 16:00:00,283.11
14/11/2019 16:00:00,289.62
15/11/2019 16:00:00,295.03
18/11/2019 16:00:00,302.57
19/11/2019 16:00:00,302.6
20/11/2019 16:00:00,305.16
21/11/2019 16:00:00,311.69
22/11/2019 16:00:00,310.48
25/11/2019 16:00:00,315.55
26/11/2019 16:00:00,312.49
27/11/2019 16:00:00,315.93
29/11/2019 13:00:00,314.66
02/12/2019 16:00:00,309.99
03/12/2019 16:00:00,306.16
04/12/2019 16:00:00,304.32
05/12/2019 16:00:00,302.86
06/12/2019 16:00:00,307.35
09/12/2019 16:00:00,302.5
10/12/2019 16:00:00,293.12
11/12/2019 16:00:00,298.93
12/12/2019 16:00:00,298.44
13/12/2019 16:00:00,298.5
16/12/2019 16:00:00,304.21
17/12/2019 16:00:00,315.48
18/12/2019 16:00:00,320.8
19/12/2019 16:00:00,332.22
20/12/2019 16:00:00,336.9
23/12/2019 16:00:00,333.1
24/12/2019 13:00:00,333.2
26/12/2019 16:00:00,332.63
27/12/2019 16:00:00,329.09
